Timestamp,FractionalDate,UncorrectedCountRate[cts/min],CorrectedCountRate[cts/min],Pressure[mbar]
2019-05-02T00:00:00Z,2019.3315068,7269,6766,990.05
2019-05-03T00:00:00Z,2019.3342466,7404,6722,986.74
2019-05-04T00:00:00Z,2019.3369863,6918,6721,995.87
2019-05-05T00:00:00Z,2019.3397260,6570,6733,1003.11
2019-05-06T00:00:00Z,2019.3424658,6166,6717,1011.34
2019-05-07T00:00:00Z,2019.3452055,6364,6693,1006.63
2019-05-08T00:00:00Z,2019.3479452,6498,6661,1003.15
2019-05-09T00:00:00Z,2019.3506849,5901,6658,1016.10
2019-05-10T00:00:00Z,2019.3534247,6073,6630,1011.64
2019-05-11T00:00:00Z,2019.3561644,6151,6576,1008.81
2019-05-12T00:00:00Z,2019.3589041,6360,6580,1004.45
2019-05-13T00:00:00Z,2019.3616438,5562,6616,1023.24
2019-05-14T00:00:00Z,2019.3643836,5506,6614,1024.52
2019-05-15T00:00:00Z,2019.3671233,5440,6611,1026.11
2019-05-16T00:00:00Z,2019.3698630,5442,6578,1025.36
2019-05-17T00:00:00Z,2019.3726027,5475,6562,1024.23
2019-05-18T00:00:00Z,2019.3753425,5694,6600,1019.73
2019-05-19T00:00:00Z,2019.3780822,5903,6614,1015.14
2019-05-20T00:00:00Z,2019.3808219,6002,6638,1013.35
2019-05-21T00:00:00Z,2019.3835616,6065,6654,1012.28
2019-05-22T00:00:00Z,2019.3863014,6089,6689,1012.47
2019-05-23T00:00:00Z,2019.3890411,5994,6705,1014.92
2019-05-24T00:00:00Z,2019.3917808,6245,6700,1009.26
2019-05-25T00:00:00Z,2019.3945205,6706,6713,999.92
2019-05-26T00:00:00Z,2019.3972603,7028,6761,994.51
2019-05-27T00:00:00Z,2019.4000000,6893,6741,996.75
2019-05-28T00:00:00Z,2019.4027397,6578,6721,1002.67
2019-05-29T00:00:00Z,2019.4054795,6605,6719,1002.09
2019-05-30T00:00:00Z,2019.4082192,6379,6729,1007.00
2019-05-31T00:00:00Z,2019.4109589,6873,6715,996.66
2019-06-01T00:00:00Z,2019.4136986,6545,6731,1003.54
2019-06-02T00:00:00Z,2019.4164384,6448,6722,1005.42
2019-06-03T00:00:00Z,2019.4191781,6153,6700,1011.28
2019-06-04T00:00:00Z,2019.4219178,6413,6696,1005.60
2019-06-05T00:00:00Z,2019.4246575,6036,6707,1014.01
2019-06-06T00:00:00Z,2019.4273973,5927,6678,1015.88
2019-06-07T00:00:00Z,2019.4301370,5982,6686,1014.79
2019-06-08T00:00:00Z,2019.4328767,6091,6713,1012.88
2019-06-09T00:00:00Z,2019.4356164,6265,6714,1009.11
2019-06-10T00:00:00Z,2019.4383562,6309,6741,1008.74
2019-06-11T00:00:00Z,2019.4410959,5647,6753,1023.95
2019-06-12T00:00:00Z,2019.4438356,5469,6735,1027.91
2019-06-13T00:00:00Z,2019.4465753,5663,6691,1022.31
2019-06-14T00:00:00Z,2019.4493151,5957,6661,1014.87
2019-06-15T00:00:00Z,2019.4520548,6106,6690,1012.09
2019-06-16T00:00:00Z,2019.4547945,6231,6691,1009.39
2019-06-17T00:00:00Z,2019.4575342,6440,6714,1005.39
2019-06-18T00:00:00Z,2019.4602740,6461,6716,1004.98
2019-06-19T00:00:00Z,2019.4630137,6408,6738,1006.55
2019-06-20T00:00:00Z,2019.4657534,6282,6735,1009.17
2019-06-21T00:00:00Z,2019.4684932,6576,6722,1002.72
2019-06-22T00:00:00Z,2019.4712329,6669,6742,1001.23
2019-06-23T00:00:00Z,2019.4739726,6129,6744,1012.72
2019-06-24T00:00:00Z,2019.4767123,5686,6736,1022.67
2019-06-25T00:00:00Z,2019.4794521,5714,6734,1021.95
2019-06-26T00:00:00Z,2019.4821918,6061,6732,1013.99
2019-06-27T00:00:00Z,2019.4849315,6398,6748,1006.97
2019-06-28T00:00:00Z,2019.4876712,6275,6734,1009.30
2019-06-29T00:00:00Z,2019.4904110,6739,6727,999.54
2019-06-30T00:00:00Z,2019.4931507,6686,6743,1000.91
2019-07-01T00:00:00Z,2019.4958904,7221,6709,989.84
2019-07-02T00:00:00Z,2019.4986301,6896,6715,996.18
2019-07-03T00:00:00Z,2019.5013699,6759,6739,999.34
2019-07-04T00:00:00Z,2019.5041096,6815,6738,998.21
2019-07-05T00:00:00Z,2019.5068493,6867,6746,997.34
2019-07-06T00:00:00Z,2019.5095890,6910,6750,996.61
2019-07-07T00:00:00Z,2019.5123288,6655,6756,1001.80
2019-07-08T00:00:00Z,2019.5150685,6307,6747,1008.87
2019-07-09T00:00:00Z,2019.5178082,6196,6694,1010.21
2019-07-10T00:00:00Z,2019.5205479,6192,6668,1009.76
2019-07-11T00:00:00Z,2019.5232877,6270,6687,1008.47
2019-07-12T00:00:00Z,2019.5260274,6368,6705,1006.74
2019-07-13T00:00:00Z,2019.5287671,6221,6686,1009.49
2019-07-14T00:00:00Z,2019.5315068,6211,6704,1010.06
2019-07-15T00:00:00Z,2019.5342466,6258,6686,1008.69
2019-07-16T00:00:00Z,2019.5369863,6192,6701,1010.43
2019-07-17T00:00:00Z,2019.5397260,6182,6698,1010.59
2019-07-18T00:00:00Z,2019.5424658,6144,6703,1011.52
2019-07-19T00:00:00Z,2019.5452055,6164,6718,1011.38
2019-07-20T00:00:00Z,2019.5479452,6097,6744,1013.37
2019-07-21T00:00:00Z,2019.5506849,6014,6718,1014.71
2019-07-22T00:00:00Z,2019.5534247,6103,6745,1013.28
2019-07-23T00:00:00Z,2019.5561644,6085,6747,1013.70
2019-07-24T00:00:00Z,2019.5589041,6051,6739,1014.31
2019-07-25T00:00:00Z,2019.5616438,5884,6716,1017.63
2019-07-26T00:00:00Z,2019.5643836,5774,6713,1020.11
2019-07-27T00:00:00Z,2019.5671233,5890,6718,1017.54
2019-07-28T00:00:00Z,2019.5698630,5856,6719,1018.33
2019-07-29T00:00:00Z,2019.5726027,5943,6724,1016.42
2019-07-30T00:00:00Z,2019.5753425,5954,6737,1016.45
2019-07-31T00:00:00Z,2019.5780822,5937,6724,1016.58
2019-08-01T00:00:00Z,2019.5808219,6083,6695,1012.71
2019-08-02T00:00:00Z,2019.5835616,6076,6721,1013.39
2019-08-03T00:00:00Z,2019.5863014,6127,6749,1012.83
2019-08-04T00:00:00Z,2019.5890411,6333,6737,1008.13
2019-08-05T00:00:00Z,2019.5917808,6474,6707,1004.52
2019-08-06T00:00:00Z,2019.5945205,6477,6707,1004.48
2019-08-07T00:00:00Z,2019.5972603,6473,6708,1004.57
2019-08-08T00:00:00Z,2019.6000000,6520,6731,1004.06
2019-08-09T00:00:00Z,2019.6027397,6301,6695,1007.95
2019-08-10T00:00:00Z,2019.6054795,6122,6684,1011.63
2019-08-11T00:00:00Z,2019.6082192,6312,6703,1007.89
2019-08-12T00:00:00Z,2019.6109589,6473,6703,1004.47
2019-08-13T00:00:00Z,2019.6136986,6581,6681,1001.78
2019-08-14T00:00:00Z,2019.6164384,6704,6703,999.73
2019-08-15T00:00:00Z,2019.6191781,6707,6707,999.76
2019-08-16T00:00:00Z,2019.6219178,6368,6713,1006.90
2019-08-17T00:00:00Z,2019.6246575,6285,6698,1008.37
2019-08-18T00:00:00Z,2019.6273973,6301,6700,1008.04
2019-08-19T00:00:00Z,2019.6301370,6591,6722,1002.42
2019-08-20T00:00:00Z,2019.6328767,6295,6719,1008.57
2019-08-21T00:00:00Z,2019.6356164,6058,6711,1013.58
2019-08-22T00:00:00Z,2019.6383562,6024,6728,1014.69
2019-08-23T00:00:00Z,2019.6410959,6154,6732,1011.91
2019-08-24T00:00:00Z,2019.6438356,5901,6735,1017.69
2019-08-25T00:00:00Z,2019.6465753,5887,6730,1017.91
2019-08-26T00:00:00Z,2019.6493151,6004,6732,1015.26
2019-08-27T00:00:00Z,2019.6520548,5770,6720,1020.33
2019-08-28T00:00:00Z,2019.6547945,5832,6705,1018.62
2019-08-29T00:00:00Z,2019.6575342,6011,6739,1015.22
2019-08-30T00:00:00Z,2019.6602740,6170,6718,1011.25
2019-08-31T00:00:00Z,2019.6630137,6101,6677,1011.94
2019-09-01T00:00:00Z,2019.6657534,6157,6660,1010.37
2019-09-02T00:00:00Z,2019.6684932,6390,6657,1005.30
2019-09-03T00:00:00Z,2019.6712329,6312,6690,1007.63
2019-09-04T00:00:00Z,2019.6739726,6429,6701,1005.37
2019-09-05T00:00:00Z,2019.6767123,6638,6711,1001.27
2019-09-06T00:00:00Z,2019.6794521,6550,6712,1003.10
2019-09-07T00:00:00Z,2019.6821918,5942,6718,1016.36
2019-09-08T00:00:00Z,2019.6849315,5698,6729,1022.25
2019-09-09T00:00:00Z,2019.6876712,5670,6737,1023.06
2019-09-10T00:00:00Z,2019.6904110,5824,6721,1019.14
2019-09-11T00:00:00Z,2019.6931507,6304,6745,1008.95
2019-09-12T00:00:00Z,2019.6958904,6720,6745,1000.26
2019-09-13T00:00:00Z,2019.6986301,6756,6754,999.71
2019-09-14T00:00:00Z,2019.7013699,6419,6727,1006.10
2019-09-15T00:00:00Z,2019.7041096,7135,6731,991.98
2019-09-16T00:00:00Z,2019.7068493,7162,6751,991.78
2019-09-17T00:00:00Z,2019.7095890,6877,6753,997.32
2019-09-18T00:00:00Z,2019.7123288,6436,6760,1006.40
2019-09-19T00:00:00Z,2019.7150685,6257,6766,1010.34
2019-09-20T00:00:00Z,2019.7178082,6338,6777,1008.80
2019-09-21T00:00:00Z,2019.7205479,6445,6780,1006.62
2019-09-22T00:00:00Z,2019.7232877,5989,6787,1016.69
2019-09-23T00:00:00Z,2019.7260274,5854,6748,1018.97
2019-09-24T00:00:00Z,2019.7287671,5999,6765,1016.00
2019-09-25T00:00:00Z,2019.7315068,6206,6757,1011.27
2019-09-26T00:00:00Z,2019.7342466,6213,6766,1011.28
2019-09-27T00:00:00Z,2019.7369863,6105,6747,1013.27
2019-09-28T00:00:00Z,2019.7397260,6303,6729,1008.65
2019-09-29T00:00:00Z,2019.7424658,7170,6765,991.99
2019-09-30T00:00:00Z,2019.7452055,7561,6779,984.98
2019-10-01T00:00:00Z,2019.7479452,7534,6770,985.33
2019-10-02T00:00:00Z,2019.7506849,6588,6751,1003.26
2019-10-03T00:00:00Z,2019.7534247,5882,6742,1018.20
2019-10-04T00:00:00Z,2019.7561644,6039,6759,1014.99
2019-10-05T00:00:00Z,2019.7589041,6008,6739,1015.28
2019-10-06T00:00:00Z,2019.7616438,6023,6745,1015.05
2019-10-07T00:00:00Z,2019.7643836,6153,6734,1011.96
2019-10-08T00:00:00Z,2019.7671233,6538,6757,1004.25
2019-10-09T00:00:00Z,2019.7698630,6939,6771,996.44
2019-10-10T00:00:00Z,2019.7726027,6917,6756,996.59
2019-10-11T00:00:00Z,2019.7753425,7236,6780,990.94
2019-10-12T00:00:00Z,2019.7780822,7280,6796,990.47
2019-10-13T00:00:00Z,2019.7808219,6782,6786,999.89
2019-10-14T00:00:00Z,2019.7835616,6376,6759,1007.67
2019-10-15T00:00:00Z,2019.7863014,5960,6753,1016.65
2019-10-16T00:00:00Z,2019.7890411,5930,6714,1016.53
2019-10-17T00:00:00Z,2019.7917808,6030,6737,1014.74
2019-10-18T00:00:00Z,2019.7945205,6334,6735,1008.06
2019-10-19T00:00:00Z,2019.7972603,6549,6745,1003.76
2019-10-20T00:00:00Z,2019.8000000,6024,6749,1015.14
2019-10-21T00:00:00Z,2019.8027397,6183,6754,1011.70
2019-10-22T00:00:00Z,2019.8054795,7061,6766,994.15
2019-10-23T00:00:00Z,2019.8082192,6754,6782,1000.40
2019-10-24T00:00:00Z,2019.8109589,6548,6759,1004.05
2019-10-25T00:00:00Z,2019.8136986,7161,6746,991.90
2019-10-26T00:00:00Z,2019.8164384,7386,6743,987.53
2019-10-27T00:00:00Z,2019.8191781,6751,6739,999.51
2019-10-28T00:00:00Z,2019.8219178,6371,6733,1007.22
2019-10-29T00:00:00Z,2019.8246575,6074,6753,1014.11
2019-10-30T00:00:00Z,2019.8273973,6043,6740,1014.56
2019-10-31T00:00:00Z,2019.8301370,6532,6728,1003.77
2019-11-01T00:00:00Z,2019.8328767,6352,6732,1007.60
2019-11-02T00:00:00Z,2019.8356164,6911,6717,995.99
2019-11-03T00:00:00Z,2019.8383562,7156,6728,991.46
2019-11-04T00:00:00Z,2019.8410959,6512,6728,1004.17
2019-11-05T00:00:00Z,2019.8438356,6439,6730,1005.73
2019-11-06T00:00:00Z,2019.8465753,6328,6756,1008.61
2019-11-07T00:00:00Z,2019.8493151,6140,6761,1012.78
2019-11-08T00:00:00Z,2019.8520548,5923,6766,1017.75
2019-11-09T00:00:00Z,2019.8547945,5987,6749,1015.95
2019-11-10T00:00:00Z,2019.8575342,6159,6754,1012.21
2019-11-11T00:00:00Z,2019.8602740,6241,6754,1010.43
2019-11-12T00:00:00Z,2019.8630137,6054,6711,1013.70
2019-11-13T00:00:00Z,2019.8657534,6369,6697,1006.57
2019-11-14T00:00:00Z,2019.8684932,6522,6710,1003.59
2019-11-15T00:00:00Z,2019.8712329,5859,6742,1018.77
2019-11-16T00:00:00Z,2019.8739726,5723,6738,1021.84
2019-11-17T00:00:00Z,2019.8767123,5941,6738,1016.78
2019-11-18T00:00:00Z,2019.8794521,5660,6724,1023.04
2019-11-19T00:00:00Z,2019.8821918,5687,6744,1022.80
2019-11-20T00:00:00Z,2019.8849315,5654,6762,1023.97
2019-11-21T00:00:00Z,2019.8876712,5408,6759,1029.88
2019-11-22T00:00:00Z,2019.8904110,5504,6736,1027.06
2019-11-23T00:00:00Z,2019.8931507,5560,6762,1026.20
2019-11-24T00:00:00Z,2019.8958904,5762,6744,1021.04
2019-11-25T00:00:00Z,2019.8986301,6060,6742,1014.19
2019-11-26T00:00:00Z,2019.9013699,6516,6751,1004.57
2019-11-27T00:00:00Z,2019.9041096,6489,6755,1005.19
2019-11-28T00:00:00Z,2019.9068493,7229,6740,990.40
2019-11-29T00:00:00Z,2019.9095890,7573,6728,983.76
2019-11-30T00:00:00Z,2019.9123288,7139,6727,991.77
2019-12-01T00:00:00Z,2019.9150685,7231,6680,989.07
2019-12-02T00:00:00Z,2019.9178082,7091,6692,991.96
2019-12-03T00:00:00Z,2019.9205479,6883,6682,995.79
2019-12-04T00:00:00Z,2019.9232877,7268,6704,988.85
2019-12-05T00:00:00Z,2019.9260274,7806,6782,980.82
2019-12-06T00:00:00Z,2019.9287671,7973,6816,978.59
2019-12-07T00:00:00Z,2019.9315068,7880,6814,980.13
2019-12-08T00:00:00Z,2019.9342466,8101,6821,976.53
2019-12-09T00:00:00Z,2019.9369863,8204,6791,974.46
2019-12-10T00:00:00Z,2019.9397260,6602,6736,1002.62
2019-12-11T00:00:00Z,2019.9424658,6766,6695,998.40
2019-12-12T00:00:00Z,2019.9452055,6851,6725,997.24
2019-12-13T00:00:00Z,2019.9479452,6883,6745,997.03
2019-12-14T00:00:00Z,2019.9506849,6754,6750,999.69
2019-12-15T00:00:00Z,2019.9534247,6956,6760,995.90
2019-12-16T00:00:00Z,2019.9561644,7129,6761,992.60
2019-12-17T00:00:00Z,2019.9589041,7038,6781,994.73
2019-12-18T00:00:00Z,2019.9616438,6983,6765,995.47
2019-12-19T00:00:00Z,2019.9643836,6471,6727,1005.05
2019-12-20T00:00:00Z,2019.9671233,6476,6729,1004.97
2019-12-21T00:00:00Z,2019.9698630,6956,6718,995.06
2019-12-22T00:00:00Z,2019.9726027,7046,6730,993.56
2019-12-23T00:00:00Z,2019.9753425,6890,6725,996.49
2019-12-24T00:00:00Z,2019.9780822,6549,6741,1003.67
2019-12-25T00:00:00Z,2019.9808219,6272,6740,1009.49
2019-12-26T00:00:00Z,2019.9835616,5949,6745,1016.78
2019-12-27T00:00:00Z,2019.9863014,5336,6727,1031.12
2019-12-28T00:00:00Z,2019.9890411,5364,6719,1030.30
2019-12-29T00:00:00Z,2019.9917808,6548,6717,1003.50
2019-12-30T00:00:00Z,2019.9945205,7756,6751,981.03
2019-12-31T00:00:00Z,2019.9972603,6982,6764,995.53
2020-01-01T00:00:00Z,2020.0000000,7113,6751,992.76
2020-01-02T00:00:00Z,2020.0027322,7509,6747,985.33
2020-01-03T00:00:00Z,2020.0054645,8171,6787,974.69
2020-01-04T00:00:00Z,2020.0081967,7878,6806,980.51
2020-01-05T00:00:00Z,2020.0109290,6363,6746,1007.66
2020-01-06T00:00:00Z,2020.0136612,6614,6709,1001.68
2020-01-07T00:00:00Z,2020.0163934,6742,6708,999.09
2020-01-08T00:00:00Z,2020.0191257,7650,6734,982.58
2020-01-09T00:00:00Z,2020.0218579,7305,6748,989.16
2020-01-10T00:00:00Z,2020.0245902,6612,6744,1002.44
2020-01-11T00:00:00Z,2020.0273224,6870,6735,997.39
2020-01-12T00:00:00Z,2020.0300546,7641,6785,983.73
2020-01-13T00:00:00Z,2020.0327869,7225,6773,991.03
2020-01-14T00:00:00Z,2020.0355191,7210,6765,991.20
2020-01-15T00:00:00Z,2020.0382514,7579,6756,984.24
2020-01-16T00:00:00Z,2020.0409836,6854,6760,997.94
2020-01-17T00:00:00Z,2020.0437158,6443,6753,1006.13
2020-01-18T00:00:00Z,2020.0464481,6642,6751,1001.98
2020-01-19T00:00:00Z,2020.0491803,6382,6772,1007.93
2020-01-20T00:00:00Z,2020.0519126,6639,6768,1002.58
2020-01-21T00:00:00Z,2020.0546448,7252,6809,991.23
2020-01-22T00:00:00Z,2020.0573770,6653,6814,1003.19
2020-01-23T00:00:00Z,2020.0601093,6809,6782,999.49
2020-01-24T00:00:00Z,2020.0628415,7529,6800,986.00
2020-01-25T00:00:00Z,2020.0655738,7149,6770,992.50
2020-01-26T00:00:00Z,2020.0683060,6531,6760,1004.51
2020-01-27T00:00:00Z,2020.0710383,6254,6763,1010.35
2020-01-28T00:00:00Z,2020.0737705,6711,6771,1000.95
2020-01-29T00:00:00Z,2020.0765027,6626,6770,1002.66
2020-01-30T00:00:00Z,2020.0792350,6610,6753,1002.66
2020-01-31T00:00:00Z,2020.0819672,6764,6745,999.37
2020-02-01T00:00:00Z,2020.0846995,7469,6743,986.09
2020-02-02T00:00:00Z,2020.0874317,8122,6764,975.06
2020-02-03T00:00:00Z,2020.0901639,7426,6759,987.09
2020-02-04T00:00:00Z,2020.0928962,6790,6755,999.07
2020-02-05T00:00:00Z,2020.0956284,6935,6765,996.44
2020-02-06T00:00:00Z,2020.0983607,6343,6735,1008.04
2020-02-07T00:00:00Z,2020.1010929,6079,6713,1013.21
2020-02-08T00:00:00Z,2020.1038251,6452,6725,1005.45
2020-02-09T00:00:00Z,2020.1065574,7475,6774,986.72
2020-02-10T00:00:00Z,2020.1092896,9712,6863,952.94
2020-02-11T00:00:00Z,2020.1120219,9279,6848,958.87
2020-02-12T00:00:00Z,2020.1147541,8137,6834,976.24
2020-02-13T00:00:00Z,2020.1174863,7360,6830,989.73
2020-02-14T00:00:00Z,2020.1202186,6553,6808,1004.97
2020-02-15T00:00:00Z,2020.1229508,6712,6792,1001.41
2020-02-16T00:00:00Z,2020.1256831,7792,6812,982.19
2020-02-17T00:00:00Z,2020.1284153,8686,6853,967.77
2020-02-18T00:00:00Z,2020.1311475,8198,6828,975.10
2020-02-19T00:00:00Z,2020.1338798,7194,6786,992.18
2020-02-20T00:00:00Z,2020.1366120,6460,6745,1005.65
2020-02-21T00:00:00Z,2020.1393443,7372,6754,987.94
2020-02-22T00:00:00Z,2020.1420765,8375,6782,971.46
2020-02-23T00:00:00Z,2020.1448087,8756,6805,965.75
2020-02-24T00:00:00Z,2020.1475410,7810,6820,981.61
2020-02-25T00:00:00Z,2020.1502732,7147,6818,993.40
2020-02-26T00:00:00Z,2020.1530055,6981,6811,996.43
2020-02-27T00:00:00Z,2020.1557377,6852,6830,999.32
2020-02-28T00:00:00Z,2020.1584699,6793,6839,1000.66
2020-02-29T00:00:00Z,2020.1612022,7085,6809,994.39
2020-03-01T00:00:00Z,2020.1639344,7384,6779,988.20
2020-03-02T00:00:00Z,2020.1666667,6908,6776,997.26
2020-03-03T00:00:00Z,2020.1693989,6028,6777,1015.67
2020-03-04T00:00:00Z,2020.1721311,5924,6745,1017.36
2020-03-05T00:00:00Z,2020.1748634,6930,6741,996.07
2020-03-06T00:00:00Z,2020.1775956,6956,6755,995.84
2020-03-07T00:00:00Z,2020.1803279,6446,6757,1006.13
2020-03-08T00:00:00Z,2020.1830601,6646,6754,1001.99
2020-03-09T00:00:00Z,2020.1857923,6944,6736,995.65
2020-03-10T00:00:00Z,2020.1885246,7071,6769,993.86
2020-03-11T00:00:00Z,2020.1912568,7479,6777,986.47
2020-03-12T00:00:00Z,2020.1939891,8184,6802,974.79
2020-03-13T00:00:00Z,2020.1967213,7651,6803,984.15
2020-03-14T00:00:00Z,2020.1994536,6516,6798,1005.55
2020-03-15T00:00:00Z,2020.2021858,7032,6802,995.38
2020-03-16T00:00:00Z,2020.2049180,6773,6781,1000.21
2020-03-17T00:00:00Z,2020.2076503,6750,6783,1000.53
2020-03-18T00:00:00Z,2020.2103825,7058,6809,994.91
2020-03-19T00:00:00Z,2020.2131148,6589,6798,1004.16
2020-03-20T00:00:00Z,2020.2158470,5865,6795,1019.66
2020-03-21T00:00:00Z,2020.2185792,5445,6792,1029.67
2020-03-22T00:00:00Z,2020.2213115,5407,6779,1030.34
2020-03-23T00:00:00Z,2020.2240437,5654,6765,1024.03
2020-03-24T00:00:00Z,2020.2267760,6196,6766,1011.67
2020-03-25T00:00:00Z,2020.2295082,6513,6776,1005.14
2020-03-26T00:00:00Z,2020.2322404,5854,6812,1020.25
2020-03-27T00:00:00Z,2020.2349727,5969,6807,1017.57
2020-03-28T00:00:00Z,2020.2377049,6335,6821,1009.77
2020-03-29T00:00:00Z,2020.2404372,6074,6823,1015.46
2020-03-30T00:00:00Z,2020.2431694,5881,6817,1019.73
2020-03-31T00:00:00Z,2020.2459016,6977,6802,996.69
2020-04-01T00:00:00Z,2020.2486339,7333,6814,989.83
2020-04-02T00:00:00Z,2020.2513661,7863,6834,980.91
2020-04-03T00:00:00Z,2020.2540984,8014,6839,978.54
2020-04-04T00:00:00Z,2020.2568306,6718,6815,1001.80
2020-04-05T00:00:00Z,2020.2595628,5826,6799,1020.68
2020-04-06T00:00:00Z,2020.2622951,5725,6777,1022.57
2020-04-07T00:00:00Z,2020.2650273,6276,6790,1010.42
2020-04-08T00:00:00Z,2020.2677596,6514,6773,1005.16
2020-04-09T00:00:00Z,2020.2704918,6664,6797,1002.55
2020-04-10T00:00:00Z,2020.2732240,6280,6824,1010.99
2020-04-11T00:00:00Z,2020.2759563,6089,6836,1015.39
2020-04-12T00:00:00Z,2020.2786885,7184,6817,993.10
2020-04-13T00:00:00Z,2020.2814208,7698,6845,983.96
2020-04-14T00:00:00Z,2020.2841530,7103,6852,994.89
2020-04-15T00:00:00Z,2020.2868852,7270,6838,991.47
2020-04-16T00:00:00Z,2020.2896175,7224,6846,992.51
2020-04-17T00:00:00Z,2020.2923497,6866,6822,998.95
2020-04-18T00:00:00Z,2020.2950820,6344,6806,1009.31
2020-04-19T00:00:00Z,2020.2978142,5959,6796,1017.51
2020-04-20T00:00:00Z,2020.3005464,5729,6769,1022.35
2020-04-21T00:00:00Z,2020.3032787,5497,6768,1027.87
2020-04-22T00:00:00Z,2020.3060109,5644,6778,1024.55
2020-04-23T00:00:00Z,2020.3087432,6196,6796,1012.34
2020-04-24T00:00:00Z,2020.3114754,6696,6817,1002.18
2020-04-25T00:00:00Z,2020.3142077,7040,6828,995.63
2020-04-26T00:00:00Z,2020.3169399,6817,6834,1000.11
2020-04-27T00:00:00Z,2020.3196721,6400,6834,1008.62
2020-04-28T00:00:00Z,2020.3224044,6432,6828,1007.82
2020-04-29T00:00:00Z,2020.3251366,6275,6823,1011.07
2020-04-30T00:00:00Z,2020.3278689,6146,6800,1013.41
2020-05-01T00:00:00Z,2020.3306011,6214,6793,1011.79
2020-05-02T00:00:00Z,2020.3333333,6446,6774,1006.48
2020-05-03T00:00:00Z,2020.3360656,6635,6759,1002.25
2020-05-04T00:00:00Z,2020.3387978,6388,6769,1007.64
2020-05-05T00:00:00Z,2020.3415301,6149,6770,1012.80
2020-05-06T00:00:00Z,2020.3442623,6666,6805,1002.55
2020-05-07T00:00:00Z,2020.3469945,6598,6806,1003.97
2020-05-08T00:00:00Z,2020.3497268,6529,6788,1005.00
2020-05-09T00:00:00Z,2020.3524590,6493,6789,1005.81
2020-05-10T00:00:00Z,2020.3551913,6632,6771,1002.63
2020-05-11T00:00:00Z,2020.3579235,7112,6809,993.87
2020-05-12T00:00:00Z,2020.3606557,6973,6820,996.81
2020-05-13T00:00:00Z,2020.3633880,6679,6805,1002.27
2020-05-14T00:00:00Z,2020.3661202,6761,6810,1000.74
2020-05-15T00:00:00Z,2020.3688525,6886,6820,998.43
2020-05-16T00:00:00Z,2020.3715847,6873,6813,998.57
2020-05-17T00:00:00Z,2020.3743169,6839,6810,999.18
2020-05-18T00:00:00Z,2020.3770492,6613,6812,1003.77
2020-05-19T00:00:00Z,2020.3797814,6389,6826,1008.73
2020-05-20T00:00:00Z,2020.3825137,5951,6801,1017.80
2020-05-21T00:00:00Z,2020.3852459,5740,6794,1022.54
2020-05-22T00:00:00Z,2020.3879781,5723,6778,1022.63
2020-05-23T00:00:00Z,2020.3907104,5972,6789,1017.09
2020-05-24T00:00:00Z,2020.3934426,6045,6796,1015.58
2020-05-25T00:00:00Z,2020.3961749,5720,6780,1022.75
2020-05-26T00:00:00Z,2020.3989071,5552,6767,1026.50
2020-05-27T00:00:00Z,2020.4016393,5919,6772,1017.97
2020-05-28T00:00:00Z,2020.4043716,5882,6787,1019.10
2020-05-29T00:00:00Z,2020.4071038,5764,6778,1021.65
2020-05-30T00:00:00Z,2020.4098361,5465,6782,1028.92
2020-05-31T00:00:00Z,2020.4125683,5451,6737,1028.40
2020-06-01T00:00:00Z,2020.4153005,5666,6726,1022.94
2020-06-02T00:00:00Z,2020.4180328,5941,6719,1016.39
2020-06-03T00:00:00Z,2020.4207650,6183,6733,1011.28
2020-06-04T00:00:00Z,2020.4234973,6431,6758,1006.48
2020-06-05T00:00:00Z,2020.4262295,6789,6761,999.20
2020-06-06T00:00:00Z,2020.4289617,6903,6774,997.21
2020-06-07T00:00:00Z,2020.4316940,6803,6788,999.51
2020-06-08T00:00:00Z,2020.4344262,6343,6786,1008.88
2020-06-09T00:00:00Z,2020.4371585,6043,6800,1015.72
2020-06-10T00:00:00Z,2020.4398907,5890,6806,1019.28
2020-06-11T00:00:00Z,2020.4426230,5762,6800,1022.14
2020-06-12T00:00:00Z,2020.4453552,5660,6810,1024.75
2020-06-13T00:00:00Z,2020.4480874,5646,6761,1024.12
2020-06-14T00:00:00Z,2020.4508197,5845,6736,1018.93
2020-06-15T00:00:00Z,2020.4535519,6060,6736,1014.03
2020-06-16T00:00:00Z,2020.4562842,5922,6752,1017.49
2020-06-17T00:00:00Z,2020.4590164,6009,6764,1015.75
2020-06-18T00:00:00Z,2020.4617486,6282,6764,1009.74
2020-06-19T00:00:00Z,2020.4644809,5967,6746,1016.37
2020-06-20T00:00:00Z,2020.4672131,5734,6745,1021.69
2020-06-21T00:00:00Z,2020.4699454,5816,6761,1020.12
2020-06-22T00:00:00Z,2020.4726776,6085,6765,1014.06
2020-06-23T00:00:00Z,2020.4754098,5985,6764,1016.32
2020-06-24T00:00:00Z,2020.4781421,5808,6750,1020.07
2020-06-25T00:00:00Z,2020.4808743,5804,6753,1020.24
2020-06-26T00:00:00Z,2020.4836066,6025,6767,1015.47
2020-06-27T00:00:00Z,2020.4863388,6064,6801,1015.27
2020-06-28T00:00:00Z,2020.4890710,6101,6778,1013.99
2020-06-29T00:00:00Z,2020.4918033,6519,6794,1005.39
2020-06-30T00:00:00Z,2020.4945355,7443,6816,987.99
