filename,date,corrected_flux,chlorophyll_mean
AQUA_MODIS.20240607.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-07,5852,2.525474727966233
AQUA_MODIS.20240608.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-08,5889,1.2293410946581789
AQUA_MODIS.20240609.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-09,5903,0.9328446237664474
AQUA_MODIS.20240610.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-10,5906,4.829578156166888
AQUA_MODIS.20240611.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-11,5900,2.2971245049821154
AQUA_MODIS.20240612.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-12,5924,5.240972584691541
AQUA_MODIS.20240613.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-13,5945,0.8470286014708371
AQUA_MODIS.20240614.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-14,5948,2.009949460803953
AQUA_MODIS.20240615.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-15,5934,0.4138516453217257
AQUA_MODIS.20240616.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-16,5832,0.830550448995241
AQUA_MODIS.20240617.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-17,5834,1.2525995173386677
AQUA_MODIS.20240618.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-18,5864,0.25116754596424196
AQUA_MODIS.20240619.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-19,5907,2.647899120529263
AQUA_MODIS.20240620.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-20,5940,0.6770294612655287
AQUA_MODIS.20240621.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-21,5962,2.695298983564014
AQUA_MODIS.20240622.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-22,5982,1.7661151726554536
AQUA_MODIS.20240623.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-23,5997,1.350966756109404
AQUA_MODIS.20240624.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-24,5973,0.8370741082095671
AQUA_MODIS.20240625.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-25,5960,0.4928113390515734
AQUA_MODIS.20240626.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-26,5933,1.055272235292377
AQUA_MODIS.20240627.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-27,5891,1.178400431734214
AQUA_MODIS.20240628.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-28,5890,0.16924128267500135
AQUA_MODIS.20240629.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-29,5868,0.514913932949889
AQUA_MODIS.20240630.L3m.DAY.CHL.chlor_a.4km.nc,2024-06-30,5915,0.5449870834020061
AQUA_MODIS.20240701.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-01,5934,0.6749222790065752
AQUA_MODIS.20240702.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-02,5979,0.7994004437970217
AQUA_MODIS.20240703.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-03,6014,1.3699158595484184
AQUA_MODIS.20240704.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-04,5982,0.6011020136050077
AQUA_MODIS.20240705.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-05,5959,0.7308023544299518
AQUA_MODIS.20240706.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-06,5982,1.0894914261386237
AQUA_MODIS.20240707.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-07,5969,0.5996776260259412
AQUA_MODIS.20240708.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-08,5963,0.8389680211445883
AQUA_MODIS.20240709.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-09,5986,0.9648402402326807
AQUA_MODIS.20240710.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-10,5999,1.200499004787869
AQUA_MODIS.20240711.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-11,5982,0.6684137312967581
AQUA_MODIS.20240712.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-12,5976,0.6680509305194577
AQUA_MODIS.20240713.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-13,5988,1.1039116385538688
AQUA_MODIS.20240714.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-14,5992,0.6876626256254313
AQUA_MODIS.20240715.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-15,6004,0.723377269001612
AQUA_MODIS.20240716.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-16,6018,0.6386752983420971
AQUA_MODIS.20240717.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-17,6013,0.8783348491173664
AQUA_MODIS.20240718.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-18,6030,1.7377729415893555
AQUA_MODIS.20240719.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-19,6046,0.452049262700003
AQUA_MODIS.20240720.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-20,6036,0.830168176035368
AQUA_MODIS.20240721.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-21,6017,0.979794550268849
AQUA_MODIS.20240722.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-22,6017,0.7163059062577015
AQUA_MODIS.20240723.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-23,6031,0.9014745500201108
AQUA_MODIS.20240724.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-24,5943,0.3295344180038864
AQUA_MODIS.20240725.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-25,5960,0.6333563054873441
AQUA_MODIS.20240726.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-26,5950,1.5143207310650177
AQUA_MODIS.20240727.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-27,5960,0.4983383494763482
AQUA_MODIS.20240728.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-28,5979,0.9178919286352801
AQUA_MODIS.20240729.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-29,5976,0.5081075204350469
AQUA_MODIS.20240730.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-30,5898,0.861715702656799
AQUA_MODIS.20240731.L3m.DAY.CHL.chlor_a.4km.nc,2024-07-31,5886,0.758169690848107
AQUA_MODIS.20240801.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-01,5743,0.9093432248160302
AQUA_MODIS.20240802.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-02,5755,0.40981089256675796
AQUA_MODIS.20240803.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-03,5775,0.5871309553978713
AQUA_MODIS.20240804.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-04,5790,0.3188099962599734
AQUA_MODIS.20240805.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-05,5857,0.5783633005764605
AQUA_MODIS.20240806.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-06,5879,0.5387502194522472
AQUA_MODIS.20240807.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-07,5893,1.2100363366140658
AQUA_MODIS.20240808.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-08,5900,0.7169046123258844
AQUA_MODIS.20240809.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-09,5877,1.2207668352487406
AQUA_MODIS.20240810.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-10,5901,0.8856119891320986
AQUA_MODIS.20240811.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-11,5738,0.6067063485277404
AQUA_MODIS.20240812.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-12,5688,1.0561355557333578
AQUA_MODIS.20240813.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-13,5730,0.3527771388550934
AQUA_MODIS.20240814.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-14,5818,0.7299031013724523
AQUA_MODIS.20240815.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-15,5806,1.988182936420837
AQUA_MODIS.20240816.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-16,5847,0.3744191126763992
AQUA_MODIS.20240817.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-17,5849,0.4500854802313367
AQUA_MODIS.20240818.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-18,5838,0.4188363005365322
AQUA_MODIS.20240819.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-19,5863,0.39629904175542363
AQUA_MODIS.20240820.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-20,5890,0.42702114264384256
AQUA_MODIS.20240821.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-21,5947,0.6055668422154018
AQUA_MODIS.20240822.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-22,5940,1.122936044199289
AQUA_MODIS.20240823.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-23,5882,0.33701242939917947
AQUA_MODIS.20240824.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-24,5908,0.3918682419835943
AQUA_MODIS.20240825.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-25,5884,0.6275130878419556
AQUA_MODIS.20240826.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-26,5917,0.7504669718198349
AQUA_MODIS.20240827.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-27,5907,0.7346346701096121
AQUA_MODIS.20240828.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-28,5904,0.23695112488663123
AQUA_MODIS.20240829.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-29,5871,0.699363194166333
AQUA_MODIS.20240830.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-30,5839,0.3984170412884078
AQUA_MODIS.20240831.L3m.DAY.CHL.chlor_a.4km.nc,2024-08-31,5862,0.6933114697433419
AQUA_MODIS.20240901.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-01,5913,0.7420243627358764
AQUA_MODIS.20240902.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-02,5937,0.33503453687475937
AQUA_MODIS.20240903.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-03,5911,0.5273441369489846
AQUA_MODIS.20240904.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-04,5910,0.27886728957970386
AQUA_MODIS.20240905.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-05,5778,0.1921771696244163
AQUA_MODIS.20240906.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-06,5710,0.30131794725890904
AQUA_MODIS.20240907.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-07,5666,1.010538013599537
AQUA_MODIS.20240908.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-08,5684,0.3958128665323546
AQUA_MODIS.20240909.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-09,5650,0.2376036007163579
AQUA_MODIS.20240910.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-10,5646,0.355532614405405
AQUA_MODIS.20240911.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-11,5687,0.527329920364716
AQUA_MODIS.20240912.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-12,5671,0.5759929258431962
AQUA_MODIS.20240913.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-13,5644,0.720324652922974
AQUA_MODIS.20240914.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-14,5661,0.43166310253629603
AQUA_MODIS.20240915.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-15,5677,1.0157875548245614
AQUA_MODIS.20240916.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-16,5679,0.7012438704768347
AQUA_MODIS.20240917.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-17,5547,0.660978008471693
AQUA_MODIS.20240918.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-18,5563,0.6320692695397392
AQUA_MODIS.20240919.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-19,5572,0.25327243694680274
AQUA_MODIS.20240920.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-20,5631,0.45609769140101475
AQUA_MODIS.20240921.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-21,5664,0.38556148368597354
AQUA_MODIS.20240922.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-22,5663,0.5598770665536245
AQUA_MODIS.20240923.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-23,5684,0.1957322256905692
AQUA_MODIS.20240924.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-24,5731,0.23657217793080998
AQUA_MODIS.20240925.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-25,5704,0.3735647635238386
AQUA_MODIS.20240926.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-26,5725,0.4375875696889671
AQUA_MODIS.20240927.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-27,5749,0.6924626322678271
AQUA_MODIS.20240928.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-28,5786,0.23717364479093517
AQUA_MODIS.20240929.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-29,5800,0.5162705966979355
AQUA_MODIS.20240930.L3m.DAY.CHL.chlor_a.4km.nc,2024-09-30,5808,0.5120703306227126
AQUA_MODIS.20241001.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-01,5788,0.34701466717815244
AQUA_MODIS.20241002.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-02,5774,0.662609382465826
AQUA_MODIS.20241003.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-03,5776,0.229473384734123
AQUA_MODIS.20241004.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-04,5750,0.2975615498414234
AQUA_MODIS.20241005.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-05,5780,0.4791432020877394
AQUA_MODIS.20241006.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-06,5638,0.26918701072791956
AQUA_MODIS.20241007.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-07,5492,0.389153596666001
AQUA_MODIS.20241008.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-08,5516,0.3691259422495506
AQUA_MODIS.20241009.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-09,5530,0.7363794805084496
AQUA_MODIS.20241010.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-10,5479,0.4624878769881255
AQUA_MODIS.20241011.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-11,5091,0.22232320907578199
AQUA_MODIS.20241012.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-12,5281,0.5156653038588527
AQUA_MODIS.20241013.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-13,5374,0.24161156301615566
AQUA_MODIS.20241014.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-14,5484,0.7505660383668664
AQUA_MODIS.20241015.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-15,5605,0.3969936628227232
AQUA_MODIS.20241016.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-16,5644,0.36043370740860947
AQUA_MODIS.20241017.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-17,5654,
AQUA_MODIS.20241018.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-18,5669,0.23306200747791256
AQUA_MODIS.20241019.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-19,5647,0.3325986137015018
AQUA_MODIS.20241020.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-20,5682,0.3297681832493703
AQUA_MODIS.20241021.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-21,5707,0.1738389021866805
AQUA_MODIS.20241022.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-22,5747,0.6159002784425626
AQUA_MODIS.20241023.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-23,5770,0.2682125686813187
AQUA_MODIS.20241024.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-24,5788,0.31497334312674186
AQUA_MODIS.20241025.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-25,5788,0.36131266741750884
AQUA_MODIS.20241026.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-26,5799,0.21639996775770956
AQUA_MODIS.20241027.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-27,5656,0.500963193983578
AQUA_MODIS.20241028.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-28,5522,0.41257814269491144
AQUA_MODIS.20241029.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-29,5383,0.5659000494664514
AQUA_MODIS.20241030.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-30,5332,0.33426031607625556
AQUA_MODIS.20241031.L3m.DAY.CHL.chlor_a.4km.nc,2024-10-31,5262,0.1744744877792999
AQUA_MODIS.20241101.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-01,5261,0.42809914939888133
AQUA_MODIS.20241102.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-02,5302,0.20287918505086078
AQUA_MODIS.20241103.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-03,5348,0.5296182641092475
AQUA_MODIS.20241104.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-04,5468,0.24605705331586628
AQUA_MODIS.20241105.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-05,5551,0.10771268151800728
AQUA_MODIS.20241106.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-06,5608,0.3445283198360506
AQUA_MODIS.20241107.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-07,5612,0.1676400371056278
AQUA_MODIS.20241108.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-08,5577,0.6515627202299452
AQUA_MODIS.20241109.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-09,5622,0.25966824427936214
AQUA_MODIS.20241110.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-10,5632,0.19210594456370284
AQUA_MODIS.20241111.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-11,5605,0.22896581515356734
AQUA_MODIS.20241112.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-12,5642,0.12918784943585973
AQUA_MODIS.20241113.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-13,5626,0.7202860771855222
AQUA_MODIS.20241114.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-14,5640,0.2719560391411834
AQUA_MODIS.20241115.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-15,5629,1.7100340801736582
AQUA_MODIS.20241116.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-16,5668,0.17021753665486813
AQUA_MODIS.20241117.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-17,5700,0.1560053412034322
AQUA_MODIS.20241118.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-18,5684,1.0843702912080713
AQUA_MODIS.20241119.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-19,5700,0.2868347427781266
AQUA_MODIS.20241120.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-20,5739,
AQUA_MODIS.20241121.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-21,5736,0.3516826559256804
AQUA_MODIS.20241122.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-22,5703,0.11140380799770355
AQUA_MODIS.20241123.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-23,5758,
AQUA_MODIS.20241124.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-24,5771,0.3002705891927083
AQUA_MODIS.20241125.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-25,5710,0.17516158177302435
AQUA_MODIS.20241126.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-26,5722,0.15903407914065829
AQUA_MODIS.20241127.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-27,5755,0.11298291683197022
AQUA_MODIS.20241128.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-28,5717,1.7354657826316318
AQUA_MODIS.20241129.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-29,5573,0.2812990105519296
AQUA_MODIS.20241130.L3m.DAY.CHL.chlor_a.4km.nc,2024-11-30,5482,0.1810011863708496
AQUA_MODIS.20241201.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-01,5510,0.26651101598805044
AQUA_MODIS.20241202.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-02,5580,0.1433299301844563
AQUA_MODIS.20241203.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-03,5643,0.40472092524228365
AQUA_MODIS.20241204.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-04,5649,0.1782652676800564
AQUA_MODIS.20241205.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-05,5624,0.349776253048567
AQUA_MODIS.20241206.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-06,5608,0.29367070411335905
AQUA_MODIS.20241207.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-07,5639,0.11403542861138953
AQUA_MODIS.20241208.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-08,5641,0.22303529538841588
AQUA_MODIS.20241209.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-09,5639,0.15248391711457476
AQUA_MODIS.20241210.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-10,5633,0.40403167041648264
AQUA_MODIS.20241211.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-11,5680,0.30878297343626676
AQUA_MODIS.20241212.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-12,5726,0.11023414240915365
AQUA_MODIS.20241213.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-13,5721,0.4511175554827231
AQUA_MODIS.20241214.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-14,5741,0.10990484705511129
AQUA_MODIS.20241215.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-15,5753,0.17511560944818502
AQUA_MODIS.20241216.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-16,5732,0.19384077223193633
AQUA_MODIS.20241217.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-17,5690,0.1095587624443902
AQUA_MODIS.20241218.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-18,5705,0.4463587145818044
AQUA_MODIS.20241219.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-19,5704,0.19049897519558157
AQUA_MODIS.20241220.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-20,5739,0.5299759457390177
AQUA_MODIS.20241221.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-21,5724,0.42569330569714303
AQUA_MODIS.20241222.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-22,5640,0.21458976382300968
AQUA_MODIS.20241223.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-23,5598,0.3993682981760556
AQUA_MODIS.20241224.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-24,5583,0.17865159300640635
AQUA_MODIS.20241225.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-25,5535,0.4676912034959967
AQUA_MODIS.20241226.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-26,5571,0.1449453712212708
AQUA_MODIS.20241227.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-27,5588,0.06530059206074681
AQUA_MODIS.20241228.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-28,5594,0.34085386252431804
AQUA_MODIS.20241229.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-29,5587,0.17002744257922311
AQUA_MODIS.20241230.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-30,5611,0.5212516070015822
AQUA_MODIS.20241231.L3m.DAY.CHL.chlor_a.4km.nc,2024-12-31,5638,0.2646937403013721
AQUA_MODIS.20250101.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-01,5509,0.3538533761604445
AQUA_MODIS.20250102.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-02,5467,0.3319491614893495
AQUA_MODIS.20250103.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-03,5514,0.42715226181725874
AQUA_MODIS.20250104.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-04,5530,0.561027719193146
AQUA_MODIS.20250105.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-05,5557,0.15531214241523084
AQUA_MODIS.20250106.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-06,5558,0.29632917611952075
AQUA_MODIS.20250107.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-07,5593,0.4206589588567839
AQUA_MODIS.20250108.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-08,5610,0.4009569418661387
AQUA_MODIS.20250109.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-09,5665,0.7093020221054634
AQUA_MODIS.20250110.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-10,5743,0.29670854754080983
AQUA_MODIS.20250111.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-11,5775,
AQUA_MODIS.20250112.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-12,5781,0.39423623463175755
AQUA_MODIS.20250113.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-13,5751,0.14940380464698985
AQUA_MODIS.20250114.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-14,5773,0.7102233661496771
AQUA_MODIS.20250115.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-15,5786,0.18886883157188175
AQUA_MODIS.20250116.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-16,5779,0.1352199281811647
AQUA_MODIS.20250117.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-17,5743,0.3326328390696196
AQUA_MODIS.20250118.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-18,5751,0.13666030589925451
AQUA_MODIS.20250119.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-19,5783,0.2623338874457196
AQUA_MODIS.20250120.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-20,5804,0.2884480531177565
AQUA_MODIS.20250121.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-21,5771,0.10671686519615338
AQUA_MODIS.20250122.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-22,5752,0.37352397159605244
AQUA_MODIS.20250123.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-23,5759,0.11929143887394224
AQUA_MODIS.20250124.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-24,5759,0.7062254510531768
AQUA_MODIS.20250125.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-25,5728,0.5064210168804958
AQUA_MODIS.20250126.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-26,5774,0.2524363199869792
AQUA_MODIS.20250127.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-27,5822,0.34371471686642346
AQUA_MODIS.20250128.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-28,5789,0.12184171556546489
AQUA_MODIS.20250129.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-29,5792,0.6907664763621795
AQUA_MODIS.20250130.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-30,5802,
AQUA_MODIS.20250131.L3m.DAY.CHL.chlor_a.4km.nc,2025-01-31,5759,0.12129801256714087
AQUA_MODIS.20250201.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-01,5696,0.3425416775835239
AQUA_MODIS.20250202.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-02,5657,0.1438289122872285
AQUA_MODIS.20250203.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-03,5592,0.824397097105744
AQUA_MODIS.20250204.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-04,5638,0.36088165530088784
AQUA_MODIS.20250205.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-05,5632,0.08954818232529828
AQUA_MODIS.20250206.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-06,5684,0.504330807171659
AQUA_MODIS.20250207.L3m.DAY.CHL.chlor_a.4km.nc,2025-02-07,5751,0.07866916632562539
